Iteração 186: x = [1.00003819e+00 1.90930072e-05], f(x) = 1.2499522679376254, grad_norm = 1.1180127568846177, alpha = 2.0530310231465696e-07
Iteração 187: x = [1.00003839e+00 1.91956568e-05], f(x) = 1.2499520113185603, grad_norm = 1.118012642118874, alpha = 2.0530310231465696e-07
Iteração 188: x = [1.00003860e+00 1.92983064e-05], f(x) = 1.2499517546995476, grad_norm = 1.118012527353142, alpha = 2.0530310231465696e-07
Iteração 189: x = [1.0000388e+00 1.9400956e-05], f(x) = 1.2499514980805877, grad_norm = 1.1180124125874218, alpha = 2.0530310231465696e-07
Iteração 190: x = [1.00003901e+00 1.95036055e-05], f(x) = 1.2499512414616807, grad_norm = 1.1180122978217135, alpha = 2.0530310231465696e-07
Iteração 191: x = [1.00003921e+00 1.96062551e-05], f(x) = 1.2499509848428263, grad_norm = 1.118012183056017, alpha = 2.0530310231465696e-07
Iteração 192: x = [1.00003942e+00 1.97089046e-05], f(x) = 1.2499507282240245, grad_norm = 1.118012068290332, alpha = 2.0530310231465696e-07
Iteração 193: x = [1.00003962e+00 1.98115541e-05], f(x) = 1.2499504716052754, grad_norm = 1.118011953524659, alpha = 2.0530310231465696e-07
Iteração 194: x = [1.00003983e+00 1.99142037e-05], f(x) = 1.249950214986579, grad_norm = 1.118011838758998, alpha = 2.0530310231465696e-07
Iteração 195: x = [1.00004003e+00 2.00168532e-05], f(x) = 1.2499499583679354, grad_norm = 1.1180117239933485, alpha = 2.0530310231465696e-07
Iteração 196: x = [1.00004024e+00 2.01195027e-05], f(x) = 1.2499497017493446, grad_norm = 1.1180116092277108, alpha = 2.0530310231465696e-07
Iteração 197: x = [1.00004044e+00 2.02221521e-05], f(x) = 1.249949445130806, grad_norm = 1.118011494462085, alpha = 2.0530310231465696e-07
Iteração 198: x = [1.00004065e+00 2.03248016e-05], f(x) = 1.2499491885123204, grad_norm = 1.1180113796964708, alpha = 2.0530310231465696e-07
Iteração 199: x = [1.00004085e+00 2.04274511e-05], f(x) = 1.2499489318938872, grad_norm = 1.1180112649308684, alpha = 2.0530310231465696e-07
Iteração 200: x = [1.00004106e+00 2.05301005e-05], f(x) = 1.249948675275507, grad_norm = 1.1180111501652779, alpha = 2.0530310231465696e-07
Iteração 201: x = [1.00004127e+00 2.06327500e-05], f(x) = 1.2499484186571794, grad_norm = 1.118011035399699, alpha = 2.0530310231465696e-07
Iteração 202: x = [1.00004147e+00 2.07353994e-05], f(x) = 1.2499481620389044, grad_norm = 1.118010920634132, alpha = 2.0530310231465696e-07
Iteração 203: x = [1.00004168e+00 2.08380488e-05], f(x) = 1.2499479054206823, grad_norm = 1.1180108058685767, alpha = 2.0530310231465696e-07
Iteração 204: x = [1.00004188e+00 2.09406983e-05], f(x) = 1.2499476488025127, grad_norm = 1.1180106911030334, alpha = 2.0530310231465696e-07
Iteração 205: x = [1.00004209e+00 2.10433477e-05], f(x) = 1.2499473921843958, grad_norm = 1.1180105763375017, alpha = 2.0530310231465696e-07
Iteração 206: x = [1.00004229e+00 2.11459970e-05], f(x) = 1.2499471355663319, grad_norm = 1.1180104615719817, alpha = 2.0530310231465696e-07
Iteração 207: x = [1.00004250e+00 2.12486464e-05], f(x) = 1.2499468789483204, grad_norm = 1.1180103468064737, alpha = 2.0530310231465696e-07
Iteração 208: x = [1.00004270e+00 2.13512958e-05], f(x) = 1.2499466223303615, grad_norm = 1.1180102320409775, alpha = 2.0530310231465696e-07
Iteração 209: x = [1.00004291e+00 2.14539452e-05], f(x) = 1.2499463657124552, grad_norm = 1.118010117275493, alpha = 2.0530310231465696e-07
Iteração 210: x = [1.00004311e+00 2.15565945e-05], f(x) = 1.2499461090946018, grad_norm = 1.1180100025100201, alpha = 2.0530310231465696e-07
Iteração 211: x = [1.00004332e+00 2.16592438e-05], f(x) = 1.249945852476801, grad_norm = 1.1180098877445592, alpha = 2.0530310231465696e-07
Iteração 212: x = [1.00004352e+00 2.17618932e-05], f(x) = 1.2499455958590528, grad_norm = 1.1180097729791099, alpha = 2.0530310231465696e-07
Iteração 213: x = [1.00004373e+00 2.18645425e-05], f(x) = 1.2499453392413575, grad_norm = 1.1180096582136725, alpha = 2.0530310231465696e-07
Iteração 214: x = [1.00004393e+00 2.19671918e-05], f(x) = 1.2499450826237148, grad_norm = 1.1180095434482469, alpha = 2.0530310231465696e-07
Iteração 215: x = [1.00004414e+00 2.20698411e-05], f(x) = 1.249944826006125, grad_norm = 1.118009428682833, alpha = 2.0530310231465696e-07
Iteração 216: x = [1.00004434e+00 2.21724904e-05], f(x) = 1.2499445693885876, grad_norm = 1.1180093139174312, alpha = 2.0530310231465696e-07
Iteração 217: x = [1.00004455e+00 2.22751396e-05], f(x) = 1.249944312771103, grad_norm = 1.1180091991520407, alpha = 2.0530310231465696e-07
Iteração 218: x = [1.00004476e+00 2.23777889e-05], f(x) = 1.2499440561536712, grad_norm = 1.1180090843866624, alpha = 2.0530310231465696e-07
Iteração 219: x = [1.00004496e+00 2.24804382e-05], f(x) = 1.2499437995362916, grad_norm = 1.1180089696212956, alpha = 2.0530310231465696e-07
Iteração 220: x = [1.00004517e+00 2.25830874e-05], f(x) = 1.249943542918965, grad_norm = 1.1180088548559406, alpha = 2.0530310231465696e-07
Iteração 221: x = [1.00004537e+00 2.26857366e-05], f(x) = 1.249943286301691, grad_norm = 1.1180087400905974, alpha = 2.0530310231465696e-07
Iteração 222: x = [1.00004558e+00 2.27883859e-05], f(x) = 1.2499430296844698, grad_norm = 1.1180086253252661, alpha = 2.0530310231465696e-07
Iteração 223: x = [1.00004578e+00 2.28910351e-05], f(x) = 1.2499427730673012, grad_norm = 1.1180085105599464, alpha = 2.0530310231465696e-07
Iteração 224: x = [1.00004599e+00 2.29936843e-05], f(x) = 1.2499425164501854, grad_norm = 1.1180083957946385, alpha = 2.0530310231465696e-07
Iteração 225: x = [1.00004619e+00 2.30963335e-05], f(x) = 1.2499422598331222, grad_norm = 1.1180082810293426, alpha = 2.0530310231465696e-07
Iteração 226: x = [1.00004640e+00 2.31989827e-05], f(x) = 1.2499420032161117, grad_norm = 1.1180081662640584, alpha = 2.0530310231465696e-07
Iteração 227: x = [1.00004660e+00 2.33016318e-05], f(x) = 1.249941746599154, grad_norm = 1.1180080514987858, alpha = 2.0530310231465696e-07
Iteração 228: x = [1.00004681e+00 2.34042810e-05], f(x) = 1.249941489982249, grad_norm = 1.1180079367335252, alpha = 2.0530310231465696e-07
Iteração 229: x = [1.00004701e+00 2.35069301e-05], f(x) = 1.2499412333653965, grad_norm = 1.1180078219682763, alpha = 2.0530310231465696e-07
Iteração 230: x = [1.00004722e+00 2.36095793e-05], f(x) = 1.2499409767485967, grad_norm = 1.1180077072030392, alpha = 2.0530310231465696e-07
Iteração 231: x = [1.00004742e+00 2.37122284e-05], f(x) = 1.2499407201318498, grad_norm = 1.1180075924378137, alpha = 2.0530310231465696e-07
Iteração 232: x = [1.00004763e+00 2.38148775e-05], f(x) = 1.2499404635151552, grad_norm = 1.1180074776726003, alpha = 2.0530310231465696e-07
Iteração 233: x = [1.00004784e+00 2.39175266e-05], f(x) = 1.2499402068985135, grad_norm = 1.1180073629073983, alpha = 2.0530310231465696e-07
Iteração 234: x = [1.00004804e+00 2.40201757e-05], f(x) = 1.2499399502819244, grad_norm = 1.1180072481422083, alpha = 2.0530310231465696e-07
Iteração 235: x = [1.00004825e+00 2.41228248e-05], f(x) = 1.249939693665388, grad_norm = 1.11800713337703, alpha = 2.0530310231465696e-07
Iteração 236: x = [1.00004845e+00 2.42254739e-05], f(x) = 1.2499394370489043, grad_norm = 1.1180070186118636, alpha = 2.0530310231465696e-07
Iteração 237: x = [1.00004866e+00 2.43281229e-05], f(x) = 1.2499391804324735, grad_norm = 1.1180069038467089, alpha = 2.0530310231465696e-07
Iteração 238: x = [1.00004886e+00 2.44307720e-05], f(x) = 1.2499389238160954, grad_norm = 1.1180067890815661, alpha = 2.0530310231465696e-07
Iteração 239: x = [1.00004907e+00 2.45334210e-05], f(x) = 1.2499386671997699, grad_norm = 1.1180066743164352, alpha = 2.0530310231465696e-07
Iteração 240: x = [1.00004927e+00 2.46360701e-05], f(x) = 1.249938410583497, grad_norm = 1.1180065595513158, alpha = 2.0530310231465696e-07
Iteração 241: x = [1.00004948e+00 2.47387191e-05], f(x) = 1.249938153967277, grad_norm = 1.1180064447862084, alpha = 2.0530310231465696e-07
Iteração 242: x = [1.00004968e+00 2.48413681e-05], f(x) = 1.2499378973511093, grad_norm = 1.1180063300211125, alpha = 2.0530310231465696e-07
Iteração 243: x = [1.00004989e+00 2.49440171e-05], f(x) = 1.2499376407349942, grad_norm = 1.1180062152560286, alpha = 2.0530310231465696e-07
Iteração 244: x = [1.00005009e+00 2.50466661e-05], f(x) = 1.249937384118932, grad_norm = 1.1180061004909563, alpha = 2.0530310231465696e-07
Iteração 245: x = [1.00005030e+00 2.51493151e-05], f(x) = 1.2499371275029225, grad_norm = 1.118005985725896, alpha = 2.0530310231465696e-07
Iteração 246: x = [1.0000505e+00 2.5251964e-05], f(x) = 1.2499368708869656, grad_norm = 1.1180058709608471, alpha = 2.0530310231465696e-07
Iteração 247: x = [1.00005071e+00 2.53546130e-05], f(x) = 1.2499366142710615, grad_norm = 1.1180057561958103, alpha = 2.0530310231465696e-07
Iteração 248: x = [1.00005091e+00 2.54572620e-05], f(x) = 1.24993635765521, grad_norm = 1.1180056414307853, alpha = 2.0530310231465696e-07
Iteração 249: x = [1.00005112e+00 2.55599109e-05], f(x) = 1.2499361010394114, grad_norm = 1.118005526665772, alpha = 2.0530310231465696e-07
Iteração 250: x = [1.00005133e+00 2.56625598e-05], f(x) = 1.2499358444236655, grad_norm = 1.1180054119007705, alpha = 2.0530310231465696e-07
Iteração 251: x = [1.00005153e+00 2.57652087e-05], f(x) = 1.249935587807972, grad_norm = 1.1180052971357808, alpha = 2.0530310231465696e-07
Iteração 252: x = [1.00005174e+00 2.58678576e-05], f(x) = 1.2499353311923316, grad_norm = 1.1180051823708028, alpha = 2.0530310231465696e-07
Iteração 253: x = [1.00005194e+00 2.59705065e-05], f(x) = 1.2499350745767435, grad_norm = 1.1180050676058368, alpha = 2.0530310231465696e-07
Iteração 254: x = [1.00005215e+00 2.60731554e-05], f(x) = 1.249934817961208, grad_norm = 1.1180049528408822, alpha = 2.0530310231465696e-07
Iteração 255: x = [1.00005235e+00 2.61758043e-05], f(x) = 1.2499345613457253, grad_norm = 1.1180048380759395, alpha = 2.0530310231465696e-07
Iteração 256: x = [1.00005256e+00 2.62784532e-05], f(x) = 1.2499343047302953, grad_norm = 1.1180047233110089, alpha = 2.0530310231465696e-07
Iteração 257: x = [1.00005276e+00 2.63811020e-05], f(x) = 1.249934048114918, grad_norm = 1.1180046085460897, alpha = 2.0530310231465696e-07
Iteração 258: x = [1.00005297e+00 2.64837509e-05], f(x) = 1.2499337914995934, grad_norm = 1.1180044937811824, alpha = 2.0530310231465696e-07
Iteração 259: x = [1.00005317e+00 2.65863997e-05], f(x) = 1.2499335348843217, grad_norm = 1.118004379016287, alpha = 2.0530310231465696e-07
Iteração 260: x = [1.00005338e+00 2.66890485e-05], f(x) = 1.2499332782691024, grad_norm = 1.1180042642514034, alpha = 2.0530310231465696e-07
Iteração 261: x = [1.00005358e+00 2.67916973e-05], f(x) = 1.249933021653936, grad_norm = 1.1180041494865314, alpha = 2.0530310231465696e-07
Iteração 262: x = [1.00005379e+00 2.68943461e-05], f(x) = 1.2499327650388221, grad_norm = 1.1180040347216713, alpha = 2.0530310231465696e-07
Iteração 263: x = [1.00005399e+00 2.69969949e-05], f(x) = 1.2499325084237611, grad_norm = 1.118003919956823, alpha = 2.0530310231465696e-07
Iteração 264: x = [1.00005420e+00 2.70996437e-05], f(x) = 1.2499322518087526, grad_norm = 1.1180038051919865, alpha = 2.0530310231465696e-07
Iteração 265: x = [1.00005440e+00 2.72022925e-05], f(x) = 1.2499319951937968, grad_norm = 1.1180036904271615, alpha = 2.0530310231465696e-07
Iteração 266: x = [1.00005461e+00 2.73049412e-05], f(x) = 1.2499317385788935, grad_norm = 1.1180035756623485, alpha = 2.0530310231465696e-07
Iteração 267: x = [1.00005482e+00 2.74075900e-05], f(x) = 1.249931481964043, grad_norm = 1.1180034608975473, alpha = 2.0530310231465696e-07
Iteração 268: x = [1.00005502e+00 2.75102387e-05], f(x) = 1.2499312253492452, grad_norm = 1.1180033461327579, alpha = 2.0530310231465696e-07
Iteração 269: x = [1.00005523e+00 2.76128874e-05], f(x) = 1.2499309687345002, grad_norm = 1.11800323136798, alpha = 2.0530310231465696e-07
Iteração 270: x = [1.00005543e+00 2.77155362e-05], f(x) = 1.2499307121198078, grad_norm = 1.1180031166032143, alpha = 2.0530310231465696e-07
Iteração 271: x = [1.00005564e+00 2.78181849e-05], f(x) = 1.2499304555051682, grad_norm = 1.1180030018384601, alpha = 2.0530310231465696e-07
Iteração 272: x = [1.00005584e+00 2.79208336e-05], f(x) = 1.249930198890581, grad_norm = 1.1180028870737178, alpha = 2.0530310231465696e-07
Iteração 273: x = [1.00005605e+00 2.80234822e-05], f(x) = 1.249929942276047, grad_norm = 1.1180027723089871, alpha = 2.0530310231465696e-07
Iteração 274: x = [1.00005625e+00 2.81261309e-05], f(x) = 1.2499296856615654, grad_norm = 1.1180026575442685, alpha = 2.0530310231465696e-07
Iteração 275: x = [1.00005646e+00 2.82287796e-05], f(x) = 1.2499294290471363, grad_norm = 1.1180025427795615, alpha = 2.0530310231465696e-07
Iteração 276: x = [1.00005666e+00 2.83314282e-05], f(x) = 1.24992917243276, grad_norm = 1.1180024280148664, alpha = 2.0530310231465696e-07
Iteração 277: x = [1.00005687e+00 2.84340769e-05], f(x) = 1.2499289158184363, grad_norm = 1.1180023132501828, alpha = 2.0530310231465696e-07
Iteração 278: x = [1.00005707e+00 2.85367255e-05], f(x) = 1.2499286592041654, grad_norm = 1.118002198485511, alpha = 2.0530310231465696e-07
Iteração 279: x = [1.00005728e+00 2.86393741e-05], f(x) = 1.249928402589947, grad_norm = 1.1180020837208513, alpha = 2.0530310231465696e-07
Iteração 280: x = [1.00005748e+00 2.87420227e-05], f(x) = 1.2499281459757816, grad_norm = 1.118001968956203, alpha = 2.0530310231465696e-07
Iteração 281: x = [1.00005769e+00 2.88446713e-05], f(x) = 1.2499278893616688, grad_norm = 1.1180018541915668, alpha = 2.0530310231465696e-07
Iteração 282: x = [1.00005789e+00 2.89473199e-05], f(x) = 1.2499276327476085, grad_norm = 1.1180017394269424, alpha = 2.0530310231465696e-07
Iteração 283: x = [1.00005810e+00 2.90499685e-05], f(x) = 1.2499273761336012, grad_norm = 1.1180016246623297, alpha = 2.0530310231465696e-07
Iteração 284: x = [1.00005831e+00 2.91526171e-05], f(x) = 1.2499271195196464, grad_norm = 1.1180015098977287, alpha = 2.0530310231465696e-07
Iteração 285: x = [1.00005851e+00 2.92552656e-05], f(x) = 1.2499268629057445, grad_norm = 1.1180013951331396, alpha = 2.0530310231465696e-07
Iteração 286: x = [1.00005872e+00 2.93579142e-05], f(x) = 1.2499266062918948, grad_norm = 1.1180012803685622, alpha = 2.0530310231465696e-07
Iteração 287: x = [1.00005892e+00 2.94605627e-05], f(x) = 1.249926349678098, grad_norm = 1.1180011656039965, alpha = 2.0530310231465696e-07
Iteração 288: x = [1.00005913e+00 2.95632113e-05], f(x) = 1.2499260930643539, grad_norm = 1.1180010508394427, alpha = 2.0530310231465696e-07
Iteração 289: x = [1.00005933e+00 2.96658598e-05], f(x) = 1.2499258364506625, grad_norm = 1.1180009360749006, alpha = 2.0530310231465696e-07
Iteração 290: x = [1.00005954e+00 2.97685083e-05], f(x) = 1.2499255798370237, grad_norm = 1.1180008213103703, alpha = 2.0530310231465696e-07
Iteração 291: x = [1.00005974e+00 2.98711568e-05], f(x) = 1.2499253232234377, grad_norm = 1.1180007065458517, alpha = 2.0530310231465696e-07
Iteração 292: x = [1.00005995e+00 2.99738053e-05], f(x) = 1.2499250666099044, grad_norm = 1.1180005917813451, alpha = 2.0530310231465696e-07
Iteração 293: x = [1.00006015e+00 3.00764537e-05], f(x) = 1.2499248099964237, grad_norm = 1.1180004770168501, alpha = 2.0530310231465696e-07
Iteração 294: x = [1.00006036e+00 3.01791022e-05], f(x) = 1.249924553382996, grad_norm = 1.1180003622523669, alpha = 2.0530310231465696e-07
Iteração 295: x = [1.00006056e+00 3.02817506e-05], f(x) = 1.2499242967696205, grad_norm = 1.1180002474878956, alpha = 2.0530310231465696e-07
Iteração 296: x = [1.00006077e+00 3.03843991e-05], f(x) = 1.249924040156298, grad_norm = 1.118000132723436, alpha = 2.0530310231465696e-07
Iteração 297: x = [1.00006097e+00 3.04870475e-05], f(x) = 1.2499237835430281, grad_norm = 1.1180000179589882, alpha = 2.0530310231465696e-07
Iteração 298: x = [1.00006118e+00 3.05896959e-05], f(x) = 1.2499235269298108, grad_norm = 1.1179999031945522, alpha = 2.0530310231465696e-07
Iteração 299: x = [1.00006138e+00 3.06923444e-05], f(x) = 1.2499232703166463, grad_norm = 1.1179997884301278, alpha = 2.0530310231465696e-07
Iteração 300: x = [1.00006159e+00 3.07949928e-05], f(x) = 1.2499230137035342, grad_norm = 1.1179996736657154, alpha = 2.0530310231465696e-07
Iteração 301: x = [1.00006180e+00 3.08976411e-05], f(x) = 1.249922757090475, grad_norm = 1.1179995589013147, alpha = 2.0530310231465696e-07
Iteração 302: x = [1.00006200e+00 3.10002895e-05], f(x) = 1.2499225004774686, grad_norm = 1.1179994441369256, alpha = 2.0530310231465696e-07
Iteração 303: x = [1.00006221e+00 3.11029379e-05], f(x) = 1.2499222438645148, grad_norm = 1.1179993293725488, alpha = 2.0530310231465696e-07
Iteração 304: x = [1.00006241e+00 3.12055862e-05], f(x) = 1.2499219872516136, grad_norm = 1.1179992146081834, alpha = 2.0530310231465696e-07
Iteração 305: x = [1.00006262e+00 3.13082346e-05], f(x) = 1.2499217306387653, grad_norm = 1.1179990998438298, alpha = 2.0530310231465696e-07
Iteração 306: x = [1.00006282e+00 3.14108829e-05], f(x) = 1.2499214740259694, grad_norm = 1.117998985079488, alpha = 2.0530310231465696e-07
Iteração 307: x = [1.00006303e+00 3.15135313e-05], f(x) = 1.2499212174132264, grad_norm = 1.117998870315158, alpha = 2.0530310231465696e-07
Iteração 308: x = [1.00006323e+00 3.16161796e-05], f(x) = 1.2499209608005362, grad_norm = 1.1179987555508397, alpha = 2.0530310231465696e-07
Iteração 309: x = [1.00006344e+00 3.17188279e-05], f(x) = 1.2499207041878981, grad_norm = 1.1179986407865334, alpha = 2.0530310231465696e-07
Iteração 310: x = [1.00006364e+00 3.18214762e-05], f(x) = 1.2499204475753132, grad_norm = 1.1179985260222387, alpha = 2.0530310231465696e-07
Iteração 311: x = [1.00006385e+00 3.19241245e-05], f(x) = 1.2499201909627808, grad_norm = 1.1179984112579557, alpha = 2.0530310231465696e-07
Iteração 312: x = [1.00006405e+00 3.20267727e-05], f(x) = 1.2499199343503011, grad_norm = 1.1179982964936848, alpha = 2.0530310231465696e-07
Iteração 313: x = [1.00006426e+00 3.21294210e-05], f(x) = 1.249919677737874, grad_norm = 1.1179981817294253, alpha = 2.0530310231465696e-07
Iteração 314: x = [1.00006446e+00 3.22320693e-05], f(x) = 1.2499194211254998, grad_norm = 1.1179980669651777, alpha = 2.0530310231465696e-07
Iteração 315: x = [1.00006467e+00 3.23347175e-05], f(x) = 1.2499191645131782, grad_norm = 1.117997952200942, alpha = 2.0530310231465696e-07
Iteração 316: x = [1.00006487e+00 3.24373657e-05], f(x) = 1.2499189079009092, grad_norm = 1.117997837436718, alpha = 2.0530310231465696e-07
Iteração 317: x = [1.00006508e+00 3.25400139e-05], f(x) = 1.2499186512886933, grad_norm = 1.1179977226725057, alpha = 2.0530310231465696e-07
Iteração 318: x = [1.00006529e+00 3.26426622e-05], f(x) = 1.2499183946765298, grad_norm = 1.1179976079083056, alpha = 2.0530310231465696e-07
Iteração 319: x = [1.00006549e+00 3.27453104e-05], f(x) = 1.2499181380644186, grad_norm = 1.117997493144117, alpha = 2.0530310231465696e-07
Iteração 320: x = [1.00006570e+00 3.28479586e-05], f(x) = 1.2499178814523604, grad_norm = 1.11799737837994, alpha = 2.0530310231465696e-07
Iteração 321: x = [1.00006590e+00 3.29506067e-05], f(x) = 1.2499176248403547, grad_norm = 1.117997263615775, alpha = 2.0530310231465696e-07
Iteração 322: x = [1.00006611e+00 3.30532549e-05], f(x) = 1.249917368228402, grad_norm = 1.1179971488516216, alpha = 2.0530310231465696e-07
Iteração 323: x = [1.00006631e+00 3.31559031e-05], f(x) = 1.2499171116165018, grad_norm = 1.11799703408748, alpha = 2.0530310231465696e-07
Iteração 324: x = [1.00006652e+00 3.32585512e-05], f(x) = 1.2499168550046542, grad_norm = 1.1179969193233503, alpha = 2.0530310231465696e-07
Iteração 325: x = [1.00006672e+00 3.33611993e-05], f(x) = 1.2499165983928595, grad_norm = 1.1179968045592323, alpha = 2.0530310231465696e-07
Iteração 326: x = [1.00006693e+00 3.34638475e-05], f(x) = 1.2499163417811174, grad_norm = 1.1179966897951261, alpha = 2.0530310231465696e-07
Iteração 327: x = [1.00006713e+00 3.35664956e-05], f(x) = 1.2499160851694282, grad_norm = 1.1179965750310317, alpha = 2.0530310231465696e-07
Iteração 328: x = [1.00006734e+00 3.36691437e-05], f(x) = 1.2499158285577914, grad_norm = 1.1179964602669492, alpha = 2.0530310231465696e-07
Iteração 329: x = [1.00006754e+00 3.37717918e-05], f(x) = 1.2499155719462074, grad_norm = 1.1179963455028783, alpha = 2.0530310231465696e-07
Iteração 330: x = [1.00006775e+00 3.38744399e-05], f(x) = 1.249915315334676, grad_norm = 1.1179962307388194, alpha = 2.0530310231465696e-07
Iteração 331: x = [1.00006795e+00 3.39770879e-05], f(x) = 1.2499150587231973, grad_norm = 1.117996115974772, alpha = 2.0530310231465696e-07
Iteração 332: x = [1.00006816e+00 3.40797360e-05], f(x) = 1.2499148021117712, grad_norm = 1.1179960012107366, alpha = 2.0530310231465696e-07
Iteração 333: x = [1.00006836e+00 3.41823841e-05], f(x) = 1.2499145455003977, grad_norm = 1.1179958864467128, alpha = 2.0530310231465696e-07
Iteração 334: x = [1.00006857e+00 3.42850321e-05], f(x) = 1.249914288889077, grad_norm = 1.117995771682701, alpha = 2.0530310231465696e-07
Iteração 335: x = [1.00006878e+00 3.43876801e-05], f(x) = 1.2499140322778093, grad_norm = 1.1179956569187006, alpha = 2.0530310231465696e-07
Iteração 336: x = [1.00006898e+00 3.44903282e-05], f(x) = 1.249913775666594, grad_norm = 1.1179955421547123, alpha = 2.0530310231465696e-07
Iteração 337: x = [1.00006919e+00 3.45929762e-05], f(x) = 1.2499135190554314, grad_norm = 1.1179954273907358, alpha = 2.0530310231465696e-07
Iteração 338: x = [1.00006939e+00 3.46956242e-05], f(x) = 1.2499132624443214, grad_norm = 1.117995312626771, alpha = 2.0530310231465696e-07
Iteração 339: x = [1.00006960e+00 3.47982722e-05], f(x) = 1.2499130058332644, grad_norm = 1.117995197862818, alpha = 2.0530310231465696e-07
Iteração 340: x = [1.00006980e+00 3.49009201e-05], f(x) = 1.24991274922226, grad_norm = 1.1179950830988767, alpha = 2.0530310231465696e-07
Iteração 341: x = [1.00007001e+00 3.50035681e-05], f(x) = 1.249912492611308, grad_norm = 1.1179949683349473, alpha = 2.0530310231465696e-07
Iteração 342: x = [1.00007021e+00 3.51062161e-05], f(x) = 1.2499122360004087, grad_norm = 1.1179948535710298, alpha = 2.0530310231465696e-07
Iteração 343: x = [1.00007042e+00 3.52088640e-05], f(x) = 1.2499119793895623, grad_norm = 1.1179947388071236, alpha = 2.0530310231465696e-07
Iteração 344: x = [1.00007062e+00 3.53115119e-05], f(x) = 1.2499117227787684, grad_norm = 1.1179946240432297, alpha = 2.0530310231465696e-07
Iteração 345: x = [1.00007083e+00 3.54141599e-05], f(x) = 1.2499114661680273, grad_norm = 1.1179945092793473, alpha = 2.0530310231465696e-07
Iteração 346: x = [1.00007103e+00 3.55168078e-05], f(x) = 1.2499112095573386, grad_norm = 1.1179943945154767, alpha = 2.0530310231465696e-07
Iteração 347: x = [1.00007124e+00 3.56194557e-05], f(x) = 1.249910952946703, grad_norm = 1.1179942797516178, alpha = 2.0530310231465696e-07
Iteração 348: x = [1.00007144e+00 3.57221036e-05], f(x) = 1.24991069633612, grad_norm = 1.117994164987771, alpha = 2.0530310231465696e-07
Iteração 349: x = [1.00007165e+00 3.58247515e-05], f(x) = 1.2499104397255896, grad_norm = 1.1179940502239356, alpha = 2.0530310231465696e-07
Iteração 350: x = [1.00007185e+00 3.59273993e-05], f(x) = 1.249910183115112, grad_norm = 1.1179939354601123, alpha = 2.0530310231465696e-07
Iteração 351: x = [1.00007206e+00 3.60300472e-05], f(x) = 1.249909926504687, grad_norm = 1.1179938206963007, alpha = 2.0530310231465696e-07
Iteração 352: x = [1.00007227e+00 3.61326951e-05], f(x) = 1.2499096698943144, grad_norm = 1.1179937059325007, alpha = 2.0530310231465696e-07
Iteração 353: x = [1.00007247e+00 3.62353429e-05], f(x) = 1.2499094132839945, grad_norm = 1.1179935911687127, alpha = 2.0530310231465696e-07
Iteração 354: x = [1.00007268e+00 3.63379907e-05], f(x) = 1.2499091566737275, grad_norm = 1.1179934764049362, alpha = 2.0530310231465696e-07
Iteração 355: x = [1.00007288e+00 3.64406386e-05], f(x) = 1.2499089000635133, grad_norm = 1.1179933616411717, alpha = 2.0530310231465696e-07
Iteração 356: x = [1.00007309e+00 3.65432864e-05], f(x) = 1.2499086434533517, grad_norm = 1.117993246877419, alpha = 2.0530310231465696e-07
Iteração 357: x = [1.00007329e+00 3.66459342e-05], f(x) = 1.2499083868432428, grad_norm = 1.117993132113678, alpha = 2.0530310231465696e-07
Iteração 358: x = [1.0000735e+00 3.6748582e-05], f(x) = 1.2499081302331865, grad_norm = 1.1179930173499488, alpha = 2.0530310231465696e-07
Iteração 359: x = [1.00007370e+00 3.68512297e-05], f(x) = 1.249907873623183, grad_norm = 1.1179929025862314, alpha = 2.0530310231465696e-07
Iteração 360: x = [1.00007391e+00 3.69538775e-05], f(x) = 1.2499076170132322, grad_norm = 1.1179927878225258, alpha = 2.0530310231465696e-07
Iteração 361: x = [1.00007411e+00 3.70565253e-05], f(x) = 1.249907360403334, grad_norm = 1.1179926730588319, alpha = 2.0530310231465696e-07
Iteração 362: x = [1.00007432e+00 3.71591730e-05], f(x) = 1.2499071037934883, grad_norm = 1.1179925582951498, alpha = 2.0530310231465696e-07
Iteração 363: x = [1.00007452e+00 3.72618207e-05], f(x) = 1.2499068471836954, grad_norm = 1.1179924435314794, alpha = 2.0530310231465696e-07
Iteração 364: x = [1.00007473e+00 3.73644685e-05], f(x) = 1.2499065905739553, grad_norm = 1.1179923287678208, alpha = 2.0530310231465696e-07
Iteração 365: x = [1.00007493e+00 3.74671162e-05], f(x) = 1.2499063339642678, grad_norm = 1.1179922140041743, alpha = 2.0530310231465696e-07
Iteração 366: x = [1.00007514e+00 3.75697639e-05], f(x) = 1.2499060773546329, grad_norm = 1.1179920992405392, alpha = 2.0530310231465696e-07
Iteração 367: x = [1.00007534e+00 3.76724116e-05], f(x) = 1.2499058207450509, grad_norm = 1.117991984476916, alpha = 2.0530310231465696e-07
Iteração 368: x = [1.00007555e+00 3.77750593e-05], f(x) = 1.2499055641355215, grad_norm = 1.1179918697133047, alpha = 2.0530310231465696e-07
Iteração 369: x = [1.00007576e+00 3.78777069e-05], f(x) = 1.2499053075260447, grad_norm = 1.1179917549497052, alpha = 2.0530310231465696e-07
Iteração 370: x = [1.00007596e+00 3.79803546e-05], f(x) = 1.2499050509166207, grad_norm = 1.1179916401861172, alpha = 2.0530310231465696e-07
